ATC_CODE,Dataset_source,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
A04AA01,Corpus_2013,A,A04,A04A,A04AA,A04AA01
A04AA01,DanishDB,A,A04,A04A,A04AA,A04AA01
A04AA01,Drugbank,A,A04,A04A,A04AA,A04AA01
A04AA01,HEP,A,A04,A04A,A04AA,A04AA01
A04AA01,HIV,A,A04,A04A,A04AA,A04AA01
A04AA01,KEGG,A,A04,A04A,A04AA,A04AA01
A04AA01,NDFRT,A,A04,A04A,A04AA,A04AA01
A04AA01,ONC_HIGH,A,A04,A04A,A04AA,A04AA01
A04AA01,Twosides,A,A04,A04A,A04AA,A04AA01
A04AA02,CANCER,A,A04,A04A,A04AA,A04AA02
A04AA02,Corpus_2013,A,A04,A04A,A04AA,A04AA02
A04AA02,DanishDB,A,A04,A04A,A04AA,A04AA02
A04AA02,Drugbank,A,A04,A04A,A04AA,A04AA02
A04AA02,HEP,A,A04,A04A,A04AA,A04AA02
A04AA02,HIV,A,A04,A04A,A04AA,A04AA02
A04AA02,KEGG,A,A04,A04A,A04AA,A04AA02
A04AA02,Twosides,A,A04,A04A,A04AA,A04AA02
A04AA03,CANCER,A,A04,A04A,A04AA,A04AA03
A04AA03,Drugbank,A,A04,A04A,A04AA,A04AA03
A04AA03,KEGG,A,A04,A04A,A04AA,A04AA03
A04AA03,Twosides,A,A04,A04A,A04AA,A04AA03
A04AA04,CANCER,A,A04,A04A,A04AA,A04AA04
A04AA04,Corpus_2011,A,A04,A04A,A04AA,A04AA04
A04AA04,Corpus_2013,A,A04,A04A,A04AA,A04AA04
A04AA04,Drugbank,A,A04,A04A,A04AA,A04AA04
A04AA04,HIV,A,A04,A04A,A04AA,A04AA04
A04AA04,KEGG,A,A04,A04A,A04AA,A04AA04
A04AA04,Twosides,A,A04,A04A,A04AA,A04AA04
A04AA05,CANCER,A,A04,A04A,A04AA,A04AA05
A04AA05,Corpus_2013,A,A04,A04A,A04AA,A04AA05
A04AA05,DanishDB,A,A04,A04A,A04AA,A04AA05
A04AA05,Drugbank,A,A04,A04A,A04AA,A04AA05
A04AA05,KEGG,A,A04,A04A,A04AA,A04AA05
A04AA05,NDFRT,A,A04,A04A,A04AA,A04AA05
A04AA05,Twosides,A,A04,A04A,A04AA,A04AA05
A04AA55,CANCER,A,A04,A04A,A04AA,A04AA55
A04AA55,Corpus_2013,A,A04,A04A,A04AA,A04AA55
A04AA55,DanishDB,A,A04,A04A,A04AA,A04AA55
A04AA55,Drugbank,A,A04,A04A,A04AA,A04AA55
A04AA55,KEGG,A,A04,A04A,A04AA,A04AA55
A06AB02,CANCER,A,A06,A06A,A06AB,A06AB02
A06AB02,Drugbank,A,A06,A06A,A06AB,A06AB02
A06AB02,HEP,A,A06,A06A,A06AB,A06AB02
A06AB02,HIV,A,A06,A06A,A06AB,A06AB02
A06AB02,KEGG,A,A06,A06A,A06AB,A06AB02
A06AB02,Twosides,A,A06,A06A,A06AB,A06AB02
A06AB06,CANCER,A,A06,A06A,A06AB,A06AB06
A06AB06,Drugbank,A,A06,A06A,A06AB,A06AB06
A06AB06,HEP,A,A06,A06A,A06AB,A06AB06
A06AB06,HIV,A,A06,A06A,A06AB,A06AB06
A06AB06,KEGG,A,A06,A06A,A06AB,A06AB06
A06AB06,Twosides,A,A06,A06A,A06AB,A06AB06
A06AB52,CANCER,A,A06,A06A,A06AB,A06AB52
A06AB52,Drugbank,A,A06,A06A,A06AB,A06AB52
A06AB52,HEP,A,A06,A06A,A06AB,A06AB52
A06AB52,HIV,A,A06,A06A,A06AB,A06AB52
A06AD11,CANCER,A,A06,A06A,A06AD,A06AD11
A06AD11,Drugbank,A,A06,A06A,A06AD,A06AD11
A06AD11,HEP,A,A06,A06A,A06AD,A06AD11
A06AD11,HIV,A,A06,A06A,A06AD,A06AD11
A06AD11,KEGG,A,A06,A06A,A06AD,A06AD11
A06AD11,Twosides,A,A06,A06A,A06AD,A06AD11
A06AD61,CANCER,A,A06,A06A,A06AD,A06AD61
A06AD61,Drugbank,A,A06,A06A,A06AD,A06AD61
A06AD61,HEP,A,A06,A06A,A06AD,A06AD61
A06AD61,HIV,A,A06,A06A,A06AD,A06AD61
A06AG02,CANCER,A,A06,A06A,A06AG,A06AG02
A06AG02,Drugbank,A,A06,A06A,A06AG,A06AG02
A06AG02,HEP,A,A06,A06A,A06AG,A06AG02
A06AG02,HIV,A,A06,A06A,A06AG,A06AG02
A06AG02,KEGG,A,A06,A06A,A06AG,A06AG02
A06AG02,Twosides,A,A06,A06A,A06AG,A06AG02
A06AX05,CANCER,A,A06,A06A,A06AX,A06AX05
A06AX05,DanishDB,A,A06,A06A,A06AX,A06AX05
A06AX05,Drugbank,A,A06,A06A,A06AX,A06AX05
A06AX05,HEP,A,A06,A06A,A06AX,A06AX05
A06AX05,HIV,A,A06,A06A,A06AX,A06AX05
A06AX05,KEGG,A,A06,A06A,A06AX,A06AX05
A07AC01,CANCER,A,A07,A07A,A07AC,A07AC01
A07AC01,Corpus_2013,A,A07,A07A,A07AC,A07AC01
A07AC01,CredibleMeds,A,A07,A07A,A07AC,A07AC01
A07AC01,Drugbank,A,A07,A07A,A07AC,A07AC01
A07AC01,HEP,A,A07,A07A,A07AC,A07AC01
A07AC01,HIV,A,A07,A07A,A07AC,A07AC01
A07AC01,KEGG,A,A07,A07A,A07AC,A07AC01
A07AC01,NDFRT,A,A07,A07A,A07AC,A07AC01
A07AC01,ONC_NI,A,A07,A07A,A07AC,A07AC01
A07AC01,Twosides,A,A07,A07A,A07AC,A07AC01
A07DA03,CANCER,A,A07,A07D,A07DA,A07DA03
A07DA03,DanishDB,A,A07,A07D,A07DA,A07DA03
A07DA03,Drugbank,A,A07,A07D,A07DA,A07DA03
A07DA03,HEP,A,A07,A07D,A07DA,A07DA03
A07DA03,HIV,A,A07,A07D,A07DA,A07DA03
A07DA03,KEGG,A,A07,A07D,A07DA,A07DA03
A07DA03,NDFRT,A,A07,A07D,A07DA,A07DA03
A07DA03,Twosides,A,A07,A07D,A07DA,A07DA03
A07DA52,CANCER,A,A07,A07D,A07DA,A07DA52
A07DA52,Corpus_2011,A,A07,A07D,A07DA,A07DA52
A07DA52,Corpus_2013,A,A07,A07D,A07DA,A07DA52
A07DA52,Drugbank,A,A07,A07D,A07DA,A07DA52
A07DA52,HEP,A,A07,A07D,A07DA,A07DA52
A07DA52,HIV,A,A07,A07D,A07DA,A07DA52
A07DA53,CANCER,A,A07,A07D,A07DA,A07DA53
A07DA53,DanishDB,A,A07,A07D,A07DA,A07DA53
A07DA53,Drugbank,A,A07,A07D,A07DA,A07DA53
A07DA53,HEP,A,A07,A07D,A07DA,A07DA53
A07DA53,HIV,A,A07,A07D,A07DA,A07DA53
A07EA01,CANCER,A,A07,A07E,A07EA,A07EA01
A07EA01,Corpus_2011,A,A07,A07E,A07EA,A07EA01
A07EA01,Corpus_2013,A,A07,A07E,A07EA,A07EA01
A07EA01,Drugbank,A,A07,A07E,A07EA,A07EA01
A07EA01,HIV,A,A07,A07E,A07EA,A07EA01
A07EA01,KEGG,A,A07,A07E,A07EA,A07EA01
A07EA01,NDFRT,A,A07,A07E,A07EA,A07EA01
A07EA01,ONC_NI,A,A07,A07E,A07EA,A07EA01
A07EA01,Twosides,A,A07,A07E,A07EA,A07EA01
A07EA03,CANCER,A,A07,A07E,A07EA,A07EA03
A07EA03,Corpus_2011,A,A07,A07E,A07EA,A07EA03
A07EA03,Drugbank,A,A07,A07E,A07EA,A07EA03
A07EA03,HEP,A,A07,A07E,A07EA,A07EA03
A07EA03,HIV,A,A07,A07E,A07EA,A07EA03
A07EA03,KEGG,A,A07,A07E,A07EA,A07EA03
A07EA03,NDFRT,A,A07,A07E,A07EA,A07EA03
A07EA03,ONC_NI,A,A07,A07E,A07EA,A07EA03
A07EA03,PK_corpus,A,A07,A07E,A07EA,A07EA03
A07EA03,Twosides,A,A07,A07E,A07EA,A07EA03
A07EA04,CANCER,A,A07,A07E,A07EA,A07EA04
A07EA04,Drugbank,A,A07,A07E,A07EA,A07EA04
A07EA04,HEP,A,A07,A07E,A07EA,A07EA04
A07EA04,HIV,A,A07,A07E,A07EA,A07EA04
A07EA04,KEGG,A,A07,A07E,A07EA,A07EA04
A07EA04,NDFRT,A,A07,A07E,A07EA,A07EA04
A07EA04,ONC_NI,A,A07,A07E,A07EA,A07EA04
A07EA04,Twosides,A,A07,A07E,A07EA,A07EA04
A07EA06,CANCER,A,A07,A07E,A07EA,A07EA06
A07EA06,Corpus_2013,A,A07,A07E,A07EA,A07EA06
A07EA06,DanishDB,A,A07,A07E,A07EA,A07EA06
A07EA06,Drugbank,A,A07,A07E,A07EA,A07EA06
A07EA06,HEP,A,A07,A07E,A07EA,A07EA06
A07EA06,HIV,A,A07,A07E,A07EA,A07EA06
A07EA06,KEGG,A,A07,A07E,A07EA,A07EA06
A07EA06,NDFRT,A,A07,A07E,A07EA,A07EA06
A07EA06,Twosides,A,A07,A07E,A07EA,A07EA06
A07EA07,CANCER,A,A07,A07E,A07EA,A07EA07
A07EA07,Drugbank,A,A07,A07E,A07EA,A07EA07
A07EA07,HEP,A,A07,A07E,A07EA,A07EA07
A07EA07,HIV,A,A07,A07E,A07EA,A07EA07
A07EA07,KEGG,A,A07,A07E,A07EA,A07EA07
A07EA07,Twosides,A,A07,A07E,A07EA,A07EA07
A07EC02,CANCER,A,A07,A07E,A07EC,A07EC02
A07EC02,Corpus_2013,A,A07,A07E,A07EC,A07EC02
A07EC02,DanishDB,A,A07,A07E,A07EC,A07EC02
A07EC02,Drugbank,A,A07,A07E,A07EC,A07EC02
A07EC02,HEP,A,A07,A07E,A07EC,A07EC02
A07EC02,HIV,A,A07,A07E,A07EC,A07EC02
A07EC02,KEGG,A,A07,A07E,A07EC,A07EC02
A07EC02,NDFRT,A,A07,A07E,A07EC,A07EC02
A07EC02,Twosides,A,A07,A07E,A07EC,A07EC02
A07AA02,CANCER,A,A07,A07A,A07AA,A07AA02
A07AA02,DanishDB,A,A07,A07A,A07AA,A07AA02
A07AA02,Drugbank,A,A07,A07A,A07AA,A07AA02
A07AA02,HEP,A,A07,A07A,A07AA,A07AA02
A07AA02,HIV,A,A07,A07A,A07AA,A07AA02
A07AA02,Twosides,A,A07,A07A,A07AA,A07AA02
A07AA04,CANCER,A,A07,A07A,A07AA,A07AA04
A07AA04,Drugbank,A,A07,A07A,A07AA,A07AA04
A07AA04,HEP,A,A07,A07A,A07AA,A07AA04
A07AA04,HIV,A,A07,A07A,A07AA,A07AA04
A07AA04,KEGG,A,A07,A07A,A07AA,A07AA04
A07AA04,NDFRT,A,A07,A07A,A07AA,A07AA04
A07AA04,Twosides,A,A07,A07A,A07AA,A07AA04
A07AA07,CANCER,A,A07,A07A,A07AA,A07AA07
A07AA07,Corpus_2011,A,A07,A07A,A07AA,A07AA07
A07AA07,Corpus_2013,A,A07,A07A,A07AA,A07AA07
A07AA07,Drugbank,A,A07,A07A,A07AA,A07AA07
A07AA07,HEP,A,A07,A07A,A07AA,A07AA07
A07AA07,HIV,A,A07,A07A,A07AA,A07AA07
A07AA07,KEGG,A,A07,A07A,A07AA,A07AA07
A07AA07,NDFRT,A,A07,A07A,A07AA,A07AA07
A07AA07,NLM_corpus,A,A07,A07A,A07AA,A07AA07
A07AA07,Twosides,A,A07,A07A,A07AA,A07AA07
A07AA08,CANCER,A,A07,A07A,A07AA,A07AA08
A07AA08,Drugbank,A,A07,A07A,A07AA,A07AA08
A07AA08,HIV,A,A07,A07A,A07AA,A07AA08
A07AA08,KEGG,A,A07,A07A,A07AA,A07AA08
A07AA08,NDFRT,A,A07,A07A,A07AA,A07AA08
A07AA08,Twosides,A,A07,A07A,A07AA,A07AA08
A07AA09,CANCER,A,A07,A07A,A07AA,A07AA09
A07AA09,Corpus_2011,A,A07,A07A,A07AA,A07AA09
A07AA09,Corpus_2013,A,A07,A07A,A07AA,A07AA09
A07AA09,DanishDB,A,A07,A07A,A07AA,A07AA09
A07AA09,Drugbank,A,A07,A07A,A07AA,A07AA09
A07AA09,HEP,A,A07,A07A,A07AA,A07AA09
A07AA09,HIV,A,A07,A07A,A07AA,A07AA09
A07AA09,KEGG,A,A07,A07A,A07AA,A07AA09
A07AA09,NDFRT,A,A07,A07A,A07AA,A07AA09
A07AA09,Twosides,A,A07,A07A,A07AA,A07AA09
A07AA11,CANCER,A,A07,A07A,A07AA,A07AA11
A07AA11,Drugbank,A,A07,A07A,A07AA,A07AA11
A07AA11,HEP,A,A07,A07A,A07AA,A07AA11
A07AA11,HIV,A,A07,A07A,A07AA,A07AA11
A07AA11,KEGG,A,A07,A07A,A07AA,A07AA11
A07AA11,Twosides,A,A07,A07A,A07AA,A07AA11
A07AA54,CANCER,A,A07,A07A,A07AA,A07AA54
A07AA54,Drugbank,A,A07,A07A,A07AA,A07AA54
A07AA54,HEP,A,A07,A07A,A07AA,A07AA54
A07AA54,HIV,A,A07,A07A,A07AA,A07AA54
A08AA62,CANCER,A,A08,A08A,A08AA,A08AA62
A08AA62,Corpus_2011,A,A08,A08A,A08AA,A08AA62
A08AA62,Corpus_2013,A,A08,A08A,A08AA,A08AA62
A08AA62,CredibleMeds,A,A08,A08A,A08AA,A08AA62
A08AA62,DanishDB,A,A08,A08A,A08AA,A08AA62
A08AA62,Drugbank,A,A08,A08A,A08AA,A08AA62
A08AA62,HEP,A,A08,A08A,A08AA,A08AA62
A08AA62,HIV,A,A08,A08A,A08AA,A08AA62
A10AB01,CANCER,A,A10,A10A,A10AB,A10AB01
A10AB01,DanishDB,A,A10,A10A,A10AB,A10AB01
A10AB01,Drugbank,A,A10,A10A,A10AB,A10AB01
A10AB01,HEP,A,A10,A10A,A10AB,A10AB01
A10AB01,HIV,A,A10,A10A,A10AB,A10AB01
A10AB01,KEGG,A,A10,A10A,A10AB,A10AB01
A10AB01,Twosides,A,A10,A10A,A10AB,A10AB01
A10AC01,CANCER,A,A10,A10A,A10AC,A10AC01
A10AC01,DanishDB,A,A10,A10A,A10AC,A10AC01
A10AC01,Drugbank,A,A10,A10A,A10AC,A10AC01
A10AC01,HEP,A,A10,A10A,A10AC,A10AC01
A10AC01,HIV,A,A10,A10A,A10AC,A10AC01
A10AC01,KEGG,A,A10,A10A,A10AC,A10AC01
A10AC01,Twosides,A,A10,A10A,A10AC,A10AC01
A10AD01,CANCER,A,A10,A10A,A10AD,A10AD01
A10AD01,DanishDB,A,A10,A10A,A10AD,A10AD01
A10AD01,Drugbank,A,A10,A10A,A10AD,A10AD01
A10AD01,HEP,A,A10,A10A,A10AD,A10AD01
A10AD01,HIV,A,A10,A10A,A10AD,A10AD01
A10AD01,KEGG,A,A10,A10A,A10AD,A10AD01
A10AD01,Twosides,A,A10,A10A,A10AD,A10AD01
A10AE01,CANCER,A,A10,A10A,A10AE,A10AE01
A10AE01,Drugbank,A,A10,A10A,A10AE,A10AE01
A10AE01,HEP,A,A10,A10A,A10AE,A10AE01
A10AE01,HIV,A,A10,A10A,A10AE,A10AE01
A10AE01,KEGG,A,A10,A10A,A10AE,A10AE01
A10AE01,Twosides,A,A10,A10A,A10AE,A10AE01
A10AE56,CANCER,A,A10,A10A,A10AE,A10AE56
A10AE56,DanishDB,A,A10,A10A,A10AE,A10AE56
A10AE56,Drugbank,A,A10,A10A,A10AE,A10AE56
A10AE56,HEP,A,A10,A10A,A10AE,A10AE56
A10AE56,HIV,A,A10,A10A,A10AE,A10AE56
A10AE56,KEGG,A,A10,A10A,A10AE,A10AE56
A10AF01,CANCER,A,A10,A10A,A10AF,A10AF01
A10AF01,Drugbank,A,A10,A10A,A10AF,A10AF01
A10AF01,HEP,A,A10,A10A,A10AF,A10AF01
A10AF01,HIV,A,A10,A10A,A10AF,A10AF01
A10AF01,KEGG,A,A10,A10A,A10AF,A10AF01
A10AF01,Twosides,A,A10,A10A,A10AF,A10AF01
A10BA02,CANCER,A,A10,A10B,A10BA,A10BA02
A10BA02,Corpus_2011,A,A10,A10B,A10BA,A10BA02
A10BA02,Corpus_2013,A,A10,A10B,A10BA,A10BA02
A10BA02,DanishDB,A,A10,A10B,A10BA,A10BA02
A10BA02,Drugbank,A,A10,A10B,A10BA,A10BA02
A10BA02,HEP,A,A10,A10B,A10BA,A10BA02
A10BA02,HIV,A,A10,A10B,A10BA,A10BA02
A10BA02,KEGG,A,A10,A10B,A10BA,A10BA02
A10BA02,PK_corpus,A,A10,A10B,A10BA,A10BA02
A10BA02,Twosides,A,A10,A10B,A10BA,A10BA02
A10BB01,CANCER,A,A10,A10B,A10BB,A10BB01
A10BB01,Corpus_2011,A,A10,A10B,A10BB,A10BB01
A10BB01,Corpus_2013,A,A10,A10B,A10BB,A10BB01
A10BB01,DanishDB,A,A10,A10B,A10BB,A10BB01
A10BB01,Drugbank,A,A10,A10B,A10BB,A10BB01
A10BB01,HEP,A,A10,A10B,A10BB,A10BB01
A10BB01,HIV,A,A10,A10B,A10BB,A10BB01
A10BB01,KEGG,A,A10,A10B,A10BB,A10BB01
A10BB01,NDFRT,A,A10,A10B,A10BB,A10BB01
A10BB01,NLM_corpus,A,A10,A10B,A10BB,A10BB01
A10BB01,ONC_NI,A,A10,A10B,A10BB,A10BB01
A10BB01,PK_corpus,A,A10,A10B,A10BB,A10BB01
A10BB01,Twosides,A,A10,A10B,A10BB,A10BB01
A10BB03,CANCER,A,A10,A10B,A10BB,A10BB03
A10BB03,Corpus_2011,A,A10,A10B,A10BB,A10BB03
A10BB03,Corpus_2013,A,A10,A10B,A10BB,A10BB03
A10BB03,DanishDB,A,A10,A10B,A10BB,A10BB03
A10BB03,Drugbank,A,A10,A10B,A10BB,A10BB03
A10BB03,HEP,A,A10,A10B,A10BB,A10BB03
A10BB03,HIV,A,A10,A10B,A10BB,A10BB03
A10BB03,KEGG,A,A10,A10B,A10BB,A10BB03
A10BB03,NDFRT,A,A10,A10B,A10BB,A10BB03
A10BB03,NLM_corpus,A,A10,A10B,A10BB,A10BB03
A10BB03,ONC_NI,A,A10,A10B,A10BB,A10BB03
A10BB03,PK_corpus,A,A10,A10B,A10BB,A10BB03
A10BB03,Twosides,A,A10,A10B,A10BB,A10BB03
A10BB07,CANCER,A,A10,A10B,A10BB,A10BB07
A10BB07,Corpus_2011,A,A10,A10B,A10BB,A10BB07
A10BB07,Corpus_2013,A,A10,A10B,A10BB,A10BB07
A10BB07,DanishDB,A,A10,A10B,A10BB,A10BB07
A10BB07,Drugbank,A,A10,A10B,A10BB,A10BB07
A10BB07,HEP,A,A10,A10B,A10BB,A10BB07
A10BB07,HIV,A,A10,A10B,A10BB,A10BB07
A10BB07,KEGG,A,A10,A10B,A10BB,A10BB07
A10BB07,NDFRT,A,A10,A10B,A10BB,A10BB07
A10BB07,ONC_NI,A,A10,A10B,A10BB,A10BB07
A10BB07,PK_corpus,A,A10,A10B,A10BB,A10BB07
A10BB07,Twosides,A,A10,A10B,A10BB,A10BB07
A10BB09,CANCER,A,A10,A10B,A10BB,A10BB09
A10BB09,DanishDB,A,A10,A10B,A10BB,A10BB09
A10BB09,Drugbank,A,A10,A10B,A10BB,A10BB09
A10BB09,HEP,A,A10,A10B,A10BB,A10BB09
A10BB09,HIV,A,A10,A10B,A10BB,A10BB09
A10BB09,KEGG,A,A10,A10B,A10BB,A10BB09
A10BB09,ONC_NI,A,A10,A10B,A10BB,A10BB09
A10BB09,Twosides,A,A10,A10B,A10BB,A10BB09
A10BB12,CANCER,A,A10,A10B,A10BB,A10BB12
A10BB12,Corpus_2013,A,A10,A10B,A10BB,A10BB12
A10BB12,DanishDB,A,A10,A10B,A10BB,A10BB12
A10BB12,Drugbank,A,A10,A10B,A10BB,A10BB12
A10BB12,HEP,A,A10,A10B,A10BB,A10BB12
A10BB12,HIV,A,A10,A10B,A10BB,A10BB12
A10BB12,KEGG,A,A10,A10B,A10BB,A10BB12
A10BB12,NDFRT,A,A10,A10B,A10BB,A10BB12
A10BB12,ONC_NI,A,A10,A10B,A10BB,A10BB12
A10BB12,PK_corpus,A,A10,A10B,A10BB,A10BB12
A10BB12,Twosides,A,A10,A10B,A10BB,A10BB12
A10BD02,CANCER,A,A10,A10B,A10BD,A10BD02
A10BD02,Corpus_2011,A,A10,A10B,A10BD,A10BD02
A10BD02,Corpus_2013,A,A10,A10B,A10BD,A10BD02
A10BD02,Drugbank,A,A10,A10B,A10BD,A10BD02
A10BD02,HEP,A,A10,A10B,A10BD,A10BD02
A10BD02,HIV,A,A10,A10B,A10BD,A10BD02
A10BD02,KEGG,A,A10,A10B,A10BD,A10BD02
A10BD02,PK_corpus,A,A10,A10B,A10BD,A10BD02
A10BD03,CANCER,A,A10,A10B,A10BD,A10BD03
A10BD03,Corpus_2011,A,A10,A10B,A10BD,A10BD03
A10BD03,Corpus_2013,A,A10,A10B,A10BD,A10BD03
A10BD03,Drugbank,A,A10,A10B,A10BD,A10BD03
A10BD03,HEP,A,A10,A10B,A10BD,A10BD03
A10BD03,HIV,A,A10,A10B,A10BD,A10BD03
A10BD03,KEGG,A,A10,A10B,A10BD,A10BD03
A10BD03,PK_corpus,A,A10,A10B,A10BD,A10BD03
A10BD04,CANCER,A,A10,A10B,A10BD,A10BD04
A10BD04,Corpus_2013,A,A10,A10B,A10BD,A10BD04
A10BD04,Drugbank,A,A10,A10B,A10BD,A10BD04
A10BD04,HEP,A,A10,A10B,A10BD,A10BD04
A10BD04,HIV,A,A10,A10B,A10BD,A10BD04
A10BD04,KEGG,A,A10,A10B,A10BD,A10BD04
A10BD04,ONC_NI,A,A10,A10B,A10BD,A10BD04
A10BD04,PK_corpus,A,A10,A10B,A10BD,A10BD04
A10BD05,CANCER,A,A10,A10B,A10BD,A10BD05
A10BD05,Corpus_2011,A,A10,A10B,A10BD,A10BD05
A10BD05,Corpus_2013,A,A10,A10B,A10BD,A10BD05
A10BD05,DanishDB,A,A10,A10B,A10BD,A10BD05
A10BD05,Drugbank,A,A10,A10B,A10BD,A10BD05
A10BD05,HEP,A,A10,A10B,A10BD,A10BD05
A10BD05,HIV,A,A10,A10B,A10BD,A10BD05
A10BD05,KEGG,A,A10,A10B,A10BD,A10BD05
A10BD05,PK_corpus,A,A10,A10B,A10BD,A10BD05
A10BD06,CANCER,A,A10,A10B,A10BD,A10BD06
A10BD06,Corpus_2013,A,A10,A10B,A10BD,A10BD06
A10BD06,DanishDB,A,A10,A10B,A10BD,A10BD06
A10BD06,Drugbank,A,A10,A10B,A10BD,A10BD06
A10BD06,HEP,A,A10,A10B,A10BD,A10BD06
A10BD06,HIV,A,A10,A10B,A10BD,A10BD06
A10BD06,KEGG,A,A10,A10B,A10BD,A10BD06
A10BD06,ONC_NI,A,A10,A10B,A10BD,A10BD06
A10BD06,PK_corpus,A,A10,A10B,A10BD,A10BD06
A10BD07,CANCER,A,A10,A10B,A10BD,A10BD07
A10BD07,Corpus_2011,A,A10,A10B,A10BD,A10BD07
A10BD07,Corpus_2013,A,A10,A10B,A10BD,A10BD07
A10BD07,DanishDB,A,A10,A10B,A10BD,A10BD07
A10BD07,Drugbank,A,A10,A10B,A10BD,A10BD07
A10BD07,HEP,A,A10,A10B,A10BD,A10BD07
A10BD07,HIV,A,A10,A10B,A10BD,A10BD07
A10BD07,KEGG,A,A10,A10B,A10BD,A10BD07
A10BD07,PK_corpus,A,A10,A10B,A10BD,A10BD07
A10BD08,CANCER,A,A10,A10B,A10BD,A10BD08
A10BD08,Corpus_2011,A,A10,A10B,A10BD,A10BD08
A10BD08,Corpus_2013,A,A10,A10B,A10BD,A10BD08
A10BD08,DanishDB,A,A10,A10B,A10BD,A10BD08
A10BD08,Drugbank,A,A10,A10B,A10BD,A10BD08
A10BD08,HEP,A,A10,A10B,A10BD,A10BD08
A10BD08,HIV,A,A10,A10B,A10BD,A10BD08
A10BD08,KEGG,A,A10,A10B,A10BD,A10BD08
A10BD08,PK_corpus,A,A10,A10B,A10BD,A10BD08
A10BD09,CANCER,A,A10,A10B,A10BD,A10BD09
A10BD09,DanishDB,A,A10,A10B,A10BD,A10BD09
A10BD09,Drugbank,A,A10,A10B,A10BD,A10BD09
A10BD09,HEP,A,A10,A10B,A10BD,A10BD09
A10BD09,HIV,A,A10,A10B,A10BD,A10BD09
A10BD09,KEGG,A,A10,A10B,A10BD,A10BD09
A10BD10,CANCER,A,A10,A10B,A10BD,A10BD10
A10BD10,Corpus_2011,A,A10,A10B,A10BD,A10BD10
A10BD10,Corpus_2013,A,A10,A10B,A10BD,A10BD10
A10BD10,DanishDB,A,A10,A10B,A10BD,A10BD10
A10BD10,Drugbank,A,A10,A10B,A10BD,A10BD10
A10BD10,HEP,A,A10,A10B,A10BD,A10BD10
A10BD10,HIV,A,A10,A10B,A10BD,A10BD10
A10BD10,KEGG,A,A10,A10B,A10BD,A10BD10
A10BD10,PK_corpus,A,A10,A10B,A10BD,A10BD10
A10BD11,CANCER,A,A10,A10B,A10BD,A10BD11
A10BD11,Corpus_2011,A,A10,A10B,A10BD,A10BD11
A10BD11,Corpus_2013,A,A10,A10B,A10BD,A10BD11
A10BD11,DanishDB,A,A10,A10B,A10BD,A10BD11
A10BD11,Drugbank,A,A10,A10B,A10BD,A10BD11
A10BD11,HEP,A,A10,A10B,A10BD,A10BD11
A10BD11,HIV,A,A10,A10B,A10BD,A10BD11
A10BD11,KEGG,A,A10,A10B,A10BD,A10BD11
A10BD11,PK_corpus,A,A10,A10B,A10BD,A10BD11
A10BD12,CANCER,A,A10,A10B,A10BD,A10BD12
A10BD12,Corpus_2013,A,A10,A10B,A10BD,A10BD12
A10BD12,Drugbank,A,A10,A10B,A10BD,A10BD12
A10BD12,HEP,A,A10,A10B,A10BD,A10BD12
A10BD12,HIV,A,A10,A10B,A10BD,A10BD12
A10BD13,CANCER,A,A10,A10B,A10BD,A10BD13
A10BD13,Corpus_2011,A,A10,A10B,A10BD,A10BD13
A10BD13,Corpus_2013,A,A10,A10B,A10BD,A10BD13
A10BD13,DanishDB,A,A10,A10B,A10BD,A10BD13
A10BD13,Drugbank,A,A10,A10B,A10BD,A10BD13
A10BD13,HEP,A,A10,A10B,A10BD,A10BD13
A10BD13,HIV,A,A10,A10B,A10BD,A10BD13
A10BD13,KEGG,A,A10,A10B,A10BD,A10BD13
A10BD13,PK_corpus,A,A10,A10B,A10BD,A10BD13
A10BD14,CANCER,A,A10,A10B,A10BD,A10BD14
A10BD14,Corpus_2011,A,A10,A10B,A10BD,A10BD14
A10BD14,Corpus_2013,A,A10,A10B,A10BD,A10BD14
A10BD14,Drugbank,A,A10,A10B,A10BD,A10BD14
A10BD14,HEP,A,A10,A10B,A10BD,A10BD14
A10BD14,HIV,A,A10,A10B,A10BD,A10BD14
A10BD14,KEGG,A,A10,A10B,A10BD,A10BD14
A10BD14,PK_corpus,A,A10,A10B,A10BD,A10BD14
A10BD15,CANCER,A,A10,A10B,A10BD,A10BD15
A10BD15,Corpus_2011,A,A10,A10B,A10BD,A10BD15
A10BD15,Corpus_2013,A,A10,A10B,A10BD,A10BD15
A10BD15,DanishDB,A,A10,A10B,A10BD,A10BD15
A10BD15,Drugbank,A,A10,A10B,A10BD,A10BD15
A10BD15,HEP,A,A10,A10B,A10BD,A10BD15
A10BD15,HIV,A,A10,A10B,A10BD,A10BD15
A10BD15,KEGG,A,A10,A10B,A10BD,A10BD15
A10BD15,PK_corpus,A,A10,A10B,A10BD,A10BD15
A10BD16,CANCER,A,A10,A10B,A10BD,A10BD16
A10BD16,Corpus_2011,A,A10,A10B,A10BD,A10BD16
A10BD16,Corpus_2013,A,A10,A10B,A10BD,A10BD16
A10BD16,DanishDB,A,A10,A10B,A10BD,A10BD16
A10BD16,Drugbank,A,A10,A10B,A10BD,A10BD16
